Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL5273486,,None,413.54,0,3.9,7,CC(C)S(=O)(=O)c1cccc(NC(=O)c2cccnc2N2CCC3(CC2)CC3)c1,CL,'=',375,mL.min-1.g-1,,,,,,,,,0,CHEMBL5224091,Metabolic stability in human liver microsomes assessed as intrinsic clearance at 0.5 uM incubated upto 40 mins by LCMS analysis,A,BAO_0000251,microsome format,Homo sapiens,CHEMBL3559723,Liver,None,Microsome,,,,CHEMBL612558,ADMET,,ADMET,CHEMBL5223091,1,Scientific Literature,J Med Chem,2022,None,DOSE = 0.5 microM | TIME <= 0.6667 hr,,,375
CHEMBL5285875,,None,427.53,0,2.89,9,O=C(Nc1cccc(S(=O)(=O)C2COC2)c1)c1cccnc1N1CCC2(CC1)CC2,CL,'=',183,mL.min-1.g-1,,,,,,,,,0,CHEMBL5224091,Metabolic stability in human liver microsomes assessed as intrinsic clearance at 0.5 uM incubated upto 40 mins by LCMS analysis,A,BAO_0000251,microsome format,Homo sapiens,CHEMBL3559723,Liver,None,Microsome,,,,CHEMBL612558,ADMET,,ADMET,CHEMBL5223091,1,Scientific Literature,J Med Chem,2022,None,DOSE = 0.5 microM | TIME <= 0.6667 hr,,,183
CHEMBL5270982,,None,527.69,1,3.73,19,CC(C)(C)NS(=O)(=O)c1cccc(NC(=O)c2ccc(NC3(CO)CC3)cc2N2CCC3(CC2)CC3)n1,EC50,'=',62,nM,7.21,,,UO_0000065,,,,,0,CHEMBL5224093,Antiproliferative activity against human OVCAR-3 cells by nuclear count assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,OVCAR-3,None,,,,CHEMBL614213,OVCAR-3,Homo sapiens,CELL-LINE,CHEMBL5223091,1,Scientific Literature,J Med Chem,2022,CHEMBL3307564,,,,0.062
CHEMBL5077043,,None,530.7,1,3.37,21,CC(C)(C)NS(=O)(=O)c1cccc(NC(=O)c2ccc(NC(C)(C)CO)nc2N2CCC3(CC2)CC3)n1,EC50,'=',42,nM,7.38,,,UO_0000065,,,,,0,CHEMBL5224093,Antiproliferative activity against human OVCAR-3 cells by nuclear count assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,OVCAR-3,None,,,,CHEMBL614213,OVCAR-3,Homo sapiens,CELL-LINE,CHEMBL5223091,1,Scientific Literature,J Med Chem,2022,CHEMBL3307564,,,,0.042
CHEMBL5080126,,None,546.64,1,3.98,3,Cc1cc(NC(=O)c2cnc(S(=O)(=O)C3CC3)cc2N2CCC3(CC2)CC3)nc(N2CCC(F)(F)CC2)n1,IC50,'=',48,nM,7.32,,,UO_0000065,13.39,0.26,3.34,6.75,0,CHEMBL5053344,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052844,38,SureChEMBL Patent Bioactivity Data,,2020,None,TIME = 0.25 hr,INHIBITOR,,0.048
CHEMBL5070813,,None,565.65,1,2.78,7,Cc1cc(NC(=O)c2cnc(NS(=O)(=O)CCO)cc2N2CCC3(CC2)CC3)nc(N2CCC(F)(F)CC2)n1,IC50,'=',13,nM,7.89,,,UO_0000065,13.94,0.28,5.11,5.61,0,CHEMBL5053344,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052844,38,SureChEMBL Patent Bioactivity Data,,2020,None,TIME = 0.25 hr,INHIBITOR,,0.013
CHEMBL5078599,,None,501.58,1,3.45,9,Cc1cc(NC(=O)c2cc(NCCO)ncc2N2CCC3(CC2)CC3)nc(N2CCC(F)(F)CC2)n1,IC50,'=',394,nM,6.41,,,UO_0000065,12.77,0.24,2.95,6.01,0,CHEMBL5053344,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052844,38,SureChEMBL Patent Bioactivity Data,,2020,None,TIME = 0.25 hr,INHIBITOR,,0.394
CHEMBL5094470,,None,566.64,1,2.18,10,Cc1cc(NC(=O)c2ncc(NS(=O)(=O)CCO)nc2N2CCC3(CC2)CC3)nc(N2CCC(F)(F)CC2)n1,IC50,'=',80,nM,7.1,,,UO_0000065,12.52,0.25,4.92,4.62,0,CHEMBL5053344,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052844,38,SureChEMBL Patent Bioactivity Data,,2020,None,TIME = 0.25 hr,INHIBITOR,,0.08
CHEMBL5082926,,None,527.62,1,4.25,2月3日,Cc1cc(NC(=O)c2ccc(NC3(C)COC3)nc2N2CCC3(CC2)CC3)nc(N2CCC(F)(F)CC2)n1,IC50,'=',453,nM,6.34,,,UO_0000065,12.02,0.23,2.09,6.64,0,CHEMBL5053344,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052844,38,SureChEMBL Patent Bioactivity Data,,2020,None,TIME = 0.25 hr,INHIBITOR,,0.453
CHEMBL4784192,,None,529.66,1,2.59,18,Cc1ccc(NC(=O)c2ccc(NS(=O)(=O)CCO)cc2N2CCC3(CC2)CC3)nc1N1CCOCC1,IC50,'=',12,nM,7.92,,,UO_0000065,14.95,0.29,5.33,6.38,0,CHEMBL4731348,Inhibition of recombinant human His-tagged KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and measured after 15 mins by ADP-Glo kinase assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL4725458,1,Scientific Literature,ACS Med Chem Lett,2020,None,TIME = 0.5 hr,INHIBITOR,,0.012
CHEMBL4777759,,None,529.66,1,2.21,1月1日,C[C@@H]1CN(c2cccc(NC(=O)c3ccc(S(=O)(=O)NCCO)cc3N3CCC4(CC3)CC4)n2)CCO1,IC50,'=',16,nM,7.8,,,UO_0000065,14.72,0.29,5.59,6.28,0,CHEMBL4731348,Inhibition of recombinant human His-tagged KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and measured after 15 mins by ADP-Glo kinase assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL4725458,1,Scientific Literature,ACS Med Chem Lett,2020,None,TIME = 0.5 hr,INHIBITOR,,0.016
CHEMBL5078883,,None,495.63,0,2.91,Example 104,C[C@@H]1CN(c2cccc(NC(=O)c3ncc(NC(C)(C)CO)nc3N3CCC4(CC3)CC4)n2)CCO1,IC50,'=',83.4,nM,7.08,,,UO_0000065,14.28,0.27,4.17,6.12,0,CHEMBL5051143,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050842,38,SureChEMBL Patent Bioactivity Data,,2022,None,TIME = 0.25 hr,INHIBITOR,,0.0834
CHEMBL5079523,,None,477.61,0,4.1,Example 138,CC(C)(CO)Nc1ccc(C(=O)Nc2cccc(C3=CCOCC3)n2)c(N2CCC3(CC2)CC3)n1,IC50,'=',82.9,nM,7.08,,,UO_0000065,14.83,0.28,2.98,7.11,0,CHEMBL5051143,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050842,38,SureChEMBL Patent Bioactivity Data,,2022,None,TIME = 0.25 hr,INHIBITOR,,0.0829
CHEMBL5069438,,None,478.64,0,4.14,Example 139,C[C@H]1CCN(c2cccc(NC(=O)c3ccc(NC(C)(C)CO)nc3N3CCC4(CC3)CC4)n2)C1,IC50,'=',89.3,nM,7.05,,,UO_0000065,14.73,0.28,2.91,7.53,0,CHEMBL5051143,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050842,38,SureChEMBL Patent Bioactivity Data,,2022,None,TIME = 0.25 hr,INHIBITOR,,0.0893
CHEMBL5078354,,None,516.59,1,3.11,Example 149,CC(CO)(CO)Nc1ccc(C(=O)Nc2cccc(N3CCC(F)(F)C3)n2)c(N2CCC3(CC2)CC3)n1,IC50,'=',59.1,nM,7.23,,,UO_0000065,13.99,0.27,4.12,6.35,0,CHEMBL5051143,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050842,38,SureChEMBL Patent Bioactivity Data,,2022,None,TIME = 0.25 hr,INHIBITOR,,0.0591
CHEMBL5088276,,None,492.62,0,3.13,Example 163,CC(C)(CO)Nc1ccc(C(=O)Nc2cccc(N3CC4(COC4)C3)n2)c(N2CCC3(CC2)CC3)n1,IC50,'=',159.2,nM,6.8,,,UO_0000065,13.8,0.26,3.67,6.61,0,CHEMBL5051143,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050842,38,SureChEMBL Patent Bioactivity Data,,2022,None,TIME = 0.25 hr,INHIBITOR,,0.1592
CHEMBL5093239,,None,481.6,0,2.53,Example 168,C[C@@H]1CN(c2cccc(NC(=O)c3ccc([C@@](C)(O)CO)nc3N3CCC4(CC3)CC4)n2)CCO1,IC50,'=',88.7,nM,7.05,,,UO_0000065,14.64,0.28,4.52,6.35,0,CHEMBL5051143,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050842,38,SureChEMBL Patent Bioactivity Data,,2022,None,TIME = 0.25 hr,INHIBITOR,,0.0887
CHEMBL5082241,,None,611.69,1,4.73,Example 171,CC(C)(C)NS(=O)(=O)c1cccc(NC(=O)c2ccc(C3(C(F)(F)F)COC(C)(C)O3)nc2N2CCC3(CC2)CC3)n1,IC50,'=',286,nM,6.54,,,UO_0000065,10.7,0.21,1.81,5.33,0,CHEMBL5051143,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050842,38,SureChEMBL Patent Bioactivity Data,,2022,None,TIME = 0.25 hr,INHIBITOR,,0.286
CHEMBL5081856,,None,546.67,1,3.42,Example 103-3,C[C@@H]1CN(c2cc(F)cc(NC(=O)c3ccc(NS(=O)(=O)CCO)cc3N3CCC4(CC3)CC4)c2)CCO1,IC50,'=',131,nM,6.88,,,UO_0000065,12.59,0.25,3.46,6.19,0,CHEMBL5051731,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050852,38,SureChEMBL Patent Bioactivity Data,,2021,None,TIME = 0.25 hr,INHIBITOR,,0.131
CHEMBL5080964,,None,546.67,1,3.42,Example 103-4,C[C@@H]1CN(c2cc(NC(=O)c3ccc(NS(=O)(=O)CCO)cc3N3CCC4(CC3)CC4)ccc2F)CCO1,IC50,'=',177,nM,6.75,,,UO_0000065,12.35,0.24,3.33,6.07,0,CHEMBL5051731,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050852,38,SureChEMBL Patent Bioactivity Data,,2021,None,TIME = 0.25 hr,INHIBITOR,,0.177
CHEMBL5075760,,None,440.57,0,4.05,Example 100-7,CS(=O)(=O)c1ccc(C(=O)Nc2cccc3c2OCCC3)c(N2CCC3(CC2)CC3)c1,IC50,'=',45,nM,7.35,,,UO_0000065,16.68,0.32,3.3,9.7,0,CHEMBL5051731,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050852,38,SureChEMBL Patent Bioactivity Data,,2021,None,TIME = 0.25 hr,INHIBITOR,,0.045
CHEMBL5082827,,None,512.68,1,4.22,Example 103-9,C[C@@H](CO)Nc1ccc(C(=O)Nc2cccc(S(=O)(=O)C3CCCC3)c2)c(N2CCC3(CC2)CC3)n1,IC50,'=',42,nM,7.38,,,UO_0000065,14.39,0.28,3.16,6.61,0,CHEMBL5053357,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052846,38,SureChEMBL Patent Bioactivity Data,,2021,None,TIME = 0.25 hr,INHIBITOR,,0.042
CHEMBL5087600,,None,512.68,1,4.22,Example 103-10,C[C@H](CO)Nc1ccc(C(=O)Nc2cccc(S(=O)(=O)C3CCCC3)c2)c(N2CCC3(CC2)CC3)n1,IC50,'=',42,nM,7.38,,,UO_0000065,14.39,0.28,3.16,6.61,0,CHEMBL5053357,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052846,38,SureChEMBL Patent Bioactivity Data,,2021,None,TIME = 0.25 hr,INHIBITOR,,0.042
CHEMBL5092872,,None,493.65,0,4.04,Example 105-30,Cc1ccc(NC(=O)c2ccc(NC(C)(C)CO)nc2N2CCC3(CC2)CC3)cc1N1CCOCC1,IC50,'=',261,nM,6.58,,,UO_0000065,13.34,0.25,2.54,7.32,0,CHEMBL5053357,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052846,38,SureChEMBL Patent Bioactivity Data,,2021,None,TIME = 0.25 hr,INHIBITOR,,0.261
CHEMBL5073385,,None,545.71,1,2.95,Example 106-5,CC(C)(C)NS(=O)(=O)c1cccc(NC(=O)c2ccc(NC(C)(CO)CO)nc2N2CCC3(CC2)CC3)c1,IC50,'=',53,nM,7.28,,,UO_0000065,13.33,0.26,4.33,5.06,0,CHEMBL5053357,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052846,38,SureChEMBL Patent Bioactivity Data,,2021,None,TIME = 0.25 hr,INHIBITOR,,0.053
CHEMBL5090169,,None,491.66,1,5.33,Example 111-4,Cc1ccc(NC(=O)c2ccc(NC(C)(C)CO)nc2N2CCC3(CC2)CC3)cc1-c1nccs1,IC50,'=',349,nM,6.46,,,UO_0000065,13.13,0.25,1.13,7.14,0,CHEMBL5053357,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052846,38,SureChEMBL Patent Bioactivity Data,,2021,None,TIME = 0.25 hr,INHIBITOR,,0.349
CHEMBL5284647,,None,469.61,0,4.44,13,COc1ccc(C(=O)Nc2cccc(S(=O)(=O)C3CCCC3)n2)c(N2CCC3(CC2)CC3)c1,IC50,'=',360,nM,6.44,,,UO_0000065,13.72,0.27,2,7.27,0,CHEMBL5224086,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in Trichoplusia ni insect cells assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 30 mins followed by ATP addition and further incubated for 15 mins by ADP-Glo reagent based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Insect cell,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5223091,1,Scientific Literature,J Med Chem,2022,None,TIME = 0.75 hr,INHIBITOR,,0.36
CHEMBL5266739,,None,444.94,0,4.16,2,O=C(Nc1cccc(S(=O)(=O)N2CCCCC2)c1)c1cn[nH]c1-c1ccc(Cl)cc1,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL5224088,Inhibition of recombinant GST-tagged human CENP-E assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 30 mins followed by ATP addition and further incubated for 15 mins by ADP-Glo reagent based assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL5870,Centromere-associated protein E,Homo sapiens,SINGLE PROTEIN,CHEMBL5223091,1,Scientific Literature,J Med Chem,2022,None,TIME = 0.75 hr,,,100
CHEMBL5282512,,None,413.54,0,4.04,3,O=C(Nc1cccc(S(=O)(=O)C2CCCC2)c1)c1cccnc1N1CCCCC1,IC50,'=',6160,nM,5.21,,,UO_0000065,12.6,0.25,1.17,6.56,0,CHEMBL5224086,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in Trichoplusia ni insect cells assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 30 mins followed by ATP addition and further incubated for 15 mins by ADP-Glo reagent based assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Insect cell,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5223091,1,Scientific Literature,J Med Chem,2022,None,TIME = 0.75 hr,INHIBITOR,,6.16
CHEMBL5087469,,None,507.64,1,3.24,2月1日,Cc1cc(NC(=O)c2ccc(NC3(C)COC3)nc2N2CCC3(CC2)CC3)nc(N2CCO[C@H](C)C2)n1,IC50,'=',355,nM,6.45,,,UO_0000065,12.71,0.24,3.21,6.16,0,CHEMBL5053344,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052844,38,SureChEMBL Patent Bioactivity Data,,2020,None,TIME = 0.25 hr,INHIBITOR,,0.355
CHEMBL4743241,,None,515.64,1,3.08,Example No 11-4,Cc1cc(NC(=O)c2ccc(NS(=O)(=O)CCO)cc2N2CCC3(CC2)CC3)nc(OC2CCC2)n1,IC50,'=',18,nM,7.75,,,UO_0000065,15.02,0.29,4.66,5.79,0,CHEMBL4731848,Inhibition of recombinant human His-tagged KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and measured after 15 mins by ADP-Glo kinase assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL4725487,1,Scientific Literature,ACS Med Chem Lett,2020,None,TIME = 0.25 hr,INHIBITOR,,0.018
CHEMBL73157,,None,400.22,1,5.02,GW-406108X; GW108X,O=C1Nc2ccc(C(=O)c3ccco3)cc2/C1=C/c1cc(Cl)c(O)c(Cl)c1,Inhibition,'=',60,%,,,,UO_0000187,,,,,0,CHEMBL4372735,Inhibition of Kif15 in TP53-deficient human RPE1 cells assessed as reduction in Kif15 level at 25 uM after 24 hrs by Western blot analysis relative to control,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL3632454,Kinesin-like protein KIF15,Homo sapiens,SINGLE PROTEIN,CHEMBL4371054,1,Scientific Literature,Bioorg Med Chem Lett,2019,None,,,,60
CHEMBL73157,,None,400.22,1,5.02,GW-406108X; GW108X,O=C1Nc2ccc(C(=O)c3ccco3)cc2/C1=C/c1cc(Cl)c(O)c(Cl)c1,Inhibition,,,%,,,Active,UO_0000187,,,,,0,CHEMBL4372742,ATP non-competitive inhibition of recombinant His6-tagged Kif15 ATPase activity (N700 residues) (unknown origin) expressed in HeLa cells at 0.5 to 2 uM using varying levels of microtubule as substrate preincubated for 30 mins followed by ATP addition by double reciprocal Lineweaver-Burk plot analysis,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HeLa,None,,,,CHEMBL3632454,Kinesin-like protein KIF15,Homo sapiens,SINGLE PROTEIN,CHEMBL4371054,1,Scientific Literature,Bioorg Med Chem Lett,2019,CHEMBL3308376,,,,
CHEMBL5078310,,None,504.6,1,4.52,Example 100-6,O=C(Nc1cccc(S(=O)(=O)N2CCC(F)(F)CC2)c1)c1cccnc1N1CCC2(CCC2)CC1,IC50,'=',90,nM,7.05,,,UO_0000065,13.96,0.27,2.53,8.53,0,CHEMBL5053357,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5052846,38,SureChEMBL Patent Bioactivity Data,,2021,None,TIME = 0.25 hr,INHIBITOR,,0.09
CHEMBL5089962,,None,479.63,0,3.53,Example 105,C[C@H]1CCN(c2cccc(NC(=O)c3ncc(NC(C)(C)CO)nc3N3CCC4(CC3)CC4)n2)C1,IC50,'=',122,nM,6.91,,,UO_0000065,14.41,0.27,3.38,6.49,0,CHEMBL5051143,Inhibition of recombinant His-tagged human KIF18A (1 to 467 residues) expressed in baculovirus expression system assessed as inhibition of microtubule-stimulated ATPase activity preincubated for 15 mins followed by ATP addition and further incubated for 15 mins and measured after 40 mins by ADP-Glo reagent based assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL4523403,Kinesin-like protein KIF18A,Homo sapiens,SINGLE PROTEIN,CHEMBL5050842,38,SureChEMBL Patent Bioactivity Data,,2022,None,TIME = 0.25 hr,INHIBITOR,,0.122
